sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
8666,88,577,326,326,577,CA-2017-118500,88,2017-11-17 00:00:00,First Class,California,West,94122,United States,San Francisco,Home Office,Heather Jas,HJ-14875
8667,1121,82,146,146,82,CA-2017-163951,1121,2017-12-30 00:00:00,First Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Carl Jackson,CJ-11875
8668,1645,619,256,256,619,CA-2017-149916,1645,2017-12-22 00:00:00,Second Class,Washington,West,98115,United States,Seattle,Home Office,Emily Ducich,ED-13885
8669,1564,619,256,256,619,CA-2017-149916,1564,2017-12-22 00:00:00,Second Class,Washington,West,98115,United States,Seattle,Home Office,Emily Ducich,ED-13885
8670,538,515,36,36,515,CA-2016-158918,538,2016-12-20 00:00:00,Second Class,California,West,90036,United States,Los Angeles,Consumer,Arianne Irving,AI-10855
8671,545,229,416,416,229,US-2015-159611,545,2015-12-27 00:00:00,Second Class,Ohio,East,44105,United States,Cleveland,Consumer,Karl Braun,KB-16315
8672,1380,229,416,416,229,US-2015-159611,1380,2015-12-27 00:00:00,Second Class,Ohio,East,44105,United States,Cleveland,Consumer,Karl Braun,KB-16315
8673,1607,356,410,410,356,CA-2018-163265,1607,2018-02-16 00:00:00,Standard Class,Illinois,Central,62521,United States,Decatur,Consumer,Joy Smith,JS-16030
8674,743,356,410,410,356,CA-2018-163265,743,2018-02-16 00:00:00,Standard Class,Illinois,Central,62521,United States,Decatur,Consumer,Joy Smith,JS-16030
8675,1554,356,410,410,356,CA-2018-163265,1554,2018-02-16 00:00:00,Standard Class,Illinois,Central,62521,United States,Decatur,Consumer,Joy Smith,JS-16030
8676,1124,356,410,410,356,CA-2018-163265,1124,2018-02-16 00:00:00,Standard Class,Illinois,Central,62521,United States,Decatur,Consumer,Joy Smith,JS-16030
8677,618,356,410,410,356,CA-2018-163265,618,2018-02-16 00:00:00,Standard Class,Illinois,Central,62521,United States,Decatur,Consumer,Joy Smith,JS-16030
8678,819,415,603,603,415,CA-2018-141705,819,2018-10-24 00:00:00,First Class,Texas,Central,76063,United States,Mansfield,Consumer,Patrick O'Brill,PO-18850
8679,60,423,635,635,423,CA-2017-112739,60,2017-09-02 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Ross DeVincentis,RD-19810
8680,1030,423,635,635,423,CA-2017-112739,1030,2017-09-02 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Ross DeVincentis,RD-19810
8681,852,102,350,350,102,CA-2017-143805,852,2017-12-01 00:00:00,Second Class,Virginia,South,23223,United States,Richmond,Corporate,Jonathan Doherty,JD-15895
8682,86,102,350,350,102,CA-2017-143805,86,2017-12-01 00:00:00,Second Class,Virginia,South,23223,United States,Richmond,Corporate,Jonathan Doherty,JD-15895
8683,1061,97,713,713,97,CA-2015-133634,1061,2015-11-05 00:00:00,Standard Class,Virginia,South,22204,United States,Arlington,Home Office,Steven Roelle,SR-20740
8684,521,577,775,775,577,CA-2018-101665,521,2018-11-25 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Consumer,Tracy Zic,TZ-21580
8685,923,536,756,756,536,CA-2017-155446,923,2017-12-16 00:00:00,Standard Class,California,West,92024,United States,Encinitas,Home Office,Tanja Norvell,TN-21040
8686,984,69,614,614,69,CA-2018-137323,984,2018-11-14 00:00:00,Second Class,New York,East,13601,United States,Watertown,Corporate,Pauline Webber,PW-19030
8687,1307,515,29,29,515,CA-2017-144015,1307,2017-06-26 00:00:00,Same Day,California,West,90036,United States,Los Angeles,Corporate,Adam Hart,AH-10075
8688,1202,515,29,29,515,CA-2017-144015,1202,2017-06-26 00:00:00,Same Day,California,West,90036,United States,Los Angeles,Corporate,Adam Hart,AH-10075
8689,131,515,29,29,515,CA-2017-144015,131,2017-06-26 00:00:00,Same Day,California,West,90036,United States,Los Angeles,Corporate,Adam Hart,AH-10075
8690,589,82,63,63,82,CA-2015-101427,589,2015-12-26 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Andy Yotov,AY-10555
8691,431,235,709,709,235,CA-2017-136770,431,2017-08-14 00:00:00,Standard Class,Ohio,East,44312,United States,Akron,Corporate,Stephanie Phelps,SP-20650
8692,1285,235,709,709,235,CA-2017-136770,1285,2017-08-14 00:00:00,Standard Class,Ohio,East,44312,United States,Akron,Corporate,Stephanie Phelps,SP-20650
8693,1009,235,709,709,235,CA-2017-136770,1009,2017-08-14 00:00:00,Standard Class,Ohio,East,44312,United States,Akron,Corporate,Stephanie Phelps,SP-20650
8694,1115,576,256,256,576,CA-2017-118311,1115,2017-10-24 00:00:00,Standard Class,California,West,94110,United States,San Francisco,Home Office,Emily Ducich,ED-13885
8695,1791,278,169,169,278,US-2015-112795,1791,2015-08-23 00:00:00,Second Class,Michigan,Central,49505,United States,Grand Rapids,Home Office,Corey Roper,CR-12625
8696,370,575,179,179,575,CA-2018-127096,370,2018-09-15 00:00:00,Second Class,California,West,94109,United States,San Francisco,Home Office,Christopher Schild,CS-12400
8697,883,197,763,763,197,CA-2018-119284,883,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8698,1504,197,763,763,197,CA-2018-119284,1504,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8699,281,197,763,763,197,CA-2018-119284,281,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8700,1395,197,763,763,197,CA-2018-119284,1395,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8701,1501,197,763,763,197,CA-2018-119284,1501,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8702,865,197,763,763,197,CA-2018-119284,865,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8703,1750,197,763,763,197,CA-2018-119284,1750,2018-06-15 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Corporate,Thomas Seio,TS-21205
8704,860,80,654,654,80,CA-2016-133494,860,2016-03-01 00:00:00,Standard Class,Pennsylvania,East,19120,United States,Philadelphia,Consumer,Resi Pölking,RP-19390
8705,782,422,337,337,422,CA-2017-111318,782,2017-07-23 00:00:00,First Class,Texas,Central,77041,United States,Houston,Consumer,Ivan Liston,IL-15100
8706,1514,511,562,562,511,US-2015-132745,1514,2015-10-01 00:00:00,Standard Class,Nevada,West,89502,United States,Reno,Home Office,Neil Französisch,NF-18475
8707,767,52,607,607,52,CA-2015-146815,767,2015-09-08 00:00:00,Standard Class,New York,East,10009,United States,New York City,Home Office,Paul Prost,PP-18955
8708,1173,52,607,607,52,CA-2015-146815,1173,2015-09-08 00:00:00,Standard Class,New York,East,10009,United States,New York City,Home Office,Paul Prost,PP-18955
8709,1229,513,353,353,513,CA-2015-119144,1229,2015-11-16 00:00:00,First Class,California,West,90008,United States,Los Angeles,Corporate,Justin Deggeller,JD-16150
8710,379,513,353,353,513,CA-2015-119144,379,2015-11-16 00:00:00,First Class,California,West,90008,United States,Los Angeles,Corporate,Justin Deggeller,JD-16150
8711,1483,513,353,353,513,CA-2015-119144,1483,2015-11-16 00:00:00,First Class,California,West,90008,United States,Los Angeles,Corporate,Justin Deggeller,JD-16150
8712,313,539,265,265,539,CA-2015-105648,313,2015-03-03 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Eva Jacobs,EJ-14155
8713,1434,576,615,615,576,US-2016-145422,1434,2016-12-03 00:00:00,Standard Class,California,West,94110,United States,San Francisco,Consumer,Pierre Wener,PW-19240
8714,302,541,766,766,541,CA-2018-136623,302,2018-07-11 00:00:00,Standard Class,California,West,92105,United States,San Diego,Corporate,Tom Stivers,TS-21430
8715,48,541,766,766,541,CA-2018-136623,48,2018-07-11 00:00:00,Standard Class,California,West,92105,United States,San Diego,Corporate,Tom Stivers,TS-21430
8716,1317,226,93,93,226,CA-2018-121678,1317,2018-11-16 00:00:00,Second Class,Ohio,East,44035,United States,Elyria,Corporate,Brian Moss,BM-11650
8717,142,423,62,62,423,CA-2017-120824,142,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8718,486,423,62,62,423,CA-2017-120824,486,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8719,1173,423,62,62,423,CA-2017-120824,1173,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8720,1771,423,62,62,423,CA-2017-120824,1771,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8721,748,423,62,62,423,CA-2017-120824,748,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8722,1502,423,62,62,423,CA-2017-120824,1502,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8723,56,423,62,62,423,CA-2017-120824,56,2017-06-12 00:00:00,Second Class,Texas,Central,77070,United States,Houston,Home Office,Arthur Wiediger,AW-10930
8724,1687,168,510,510,168,US-2017-135209,1687,2017-12-29 00:00:00,Second Class,Florida,South,33178,United States,Miami,Home Office,Marc Harrigan,MH-17290
8725,152,168,510,510,168,US-2017-135209,152,2017-12-29 00:00:00,Second Class,Florida,South,33178,United States,Miami,Home Office,Marc Harrigan,MH-17290
8726,512,619,726,726,619,CA-2018-148145,512,2018-03-18 00:00:00,Standard Class,Washington,West,98115,United States,Seattle,Consumer,Scott Williamson,SW-20275
8727,1064,195,710,710,195,CA-2016-103870,1064,2016-12-27 00:00:00,Standard Class,Tennessee,South,37130,United States,Murfreesboro,Corporate,Sung Pak,SP-20860
8728,622,195,710,710,195,CA-2016-103870,622,2016-12-27 00:00:00,Standard Class,Tennessee,South,37130,United States,Murfreesboro,Corporate,Sung Pak,SP-20860
8729,1219,195,710,710,195,CA-2016-103870,1219,2016-12-27 00:00:00,Standard Class,Tennessee,South,37130,United States,Murfreesboro,Corporate,Sung Pak,SP-20860
8730,1502,195,710,710,195,CA-2016-103870,1502,2016-12-27 00:00:00,Standard Class,Tennessee,South,37130,United States,Murfreesboro,Corporate,Sung Pak,SP-20860
8731,1407,195,710,710,195,CA-2016-103870,1407,2016-12-27 00:00:00,Standard Class,Tennessee,South,37130,United States,Murfreesboro,Corporate,Sung Pak,SP-20860
8732,72,357,678,678,357,CA-2016-111017,72,2016-07-31 00:00:00,Standard Class,Missouri,Central,63116,United States,Saint Louis,Corporate,Steve Chapman,SC-20695
8733,1795,618,614,614,618,CA-2018-116988,1795,2018-06-27 00:00:00,Second Class,Washington,West,98105,United States,Seattle,Corporate,Pauline Webber,PW-19030
8734,626,618,614,614,618,CA-2018-116988,626,2018-06-27 00:00:00,Second Class,Washington,West,98105,United States,Seattle,Corporate,Pauline Webber,PW-19030
8735,1031,618,614,614,618,CA-2018-116988,1031,2018-06-27 00:00:00,Second Class,Washington,West,98105,United States,Seattle,Corporate,Pauline Webber,PW-19030
8736,54,54,177,177,54,US-2015-169390,54,2015-02-07 00:00:00,Second Class,New York,East,10024,United States,New York City,Corporate,Chris Selesnick,CS-12250
8737,865,306,655,655,306,CA-2017-168774,865,2017-09-04 00:00:00,Standard Class,Minnesota,Central,55125,United States,Woodbury,Corporate,Roy Phan,RP-19855
8738,23,198,176,176,198,CA-2018-161592,23,2018-04-06 00:00:00,Standard Class,Tennessee,South,37421,United States,Chattanooga,Corporate,Charles Sheldon,CS-12175
8739,323,82,517,517,82,US-2018-131961,323,2018-12-08 00:00:00,First Class,Pennsylvania,East,19140,United States,Philadelphia,Consumer,Max Jones,MJ-17740
8740,910,82,517,517,82,US-2018-131961,910,2018-12-08 00:00:00,First Class,Pennsylvania,East,19140,United States,Philadelphia,Consumer,Max Jones,MJ-17740
8741,1238,376,366,366,376,CA-2017-102498,1238,2017-07-24 00:00:00,First Class,Louisiana,South,70506,United States,Lafayette,Consumer,James Galang,JG-15160
8742,263,244,26,26,244,CA-2016-113222,263,2016-11-09 00:00:00,Same Day,Indiana,Central,46226,United States,Lawrence,Home Office,Anthony Garverick,AG-10765
8743,32,602,148,148,602,US-2016-144771,32,2016-10-02 00:00:00,First Class,Oregon,West,97123,United States,Hillsboro,Consumer,Chloris Kastensmidt,CK-12205
8744,1408,602,148,148,602,US-2016-144771,1408,2016-10-02 00:00:00,First Class,Oregon,West,97123,United States,Hillsboro,Consumer,Chloris Kastensmidt,CK-12205
8745,1156,9,319,319,9,CA-2016-162376,1156,2016-11-22 00:00:00,Second Class,Massachusetts,East,2138,United States,Cambridge,Home Office,Harold Dahlen,HD-14785
8746,1729,9,319,319,9,CA-2016-162376,1729,2016-11-22 00:00:00,Second Class,Massachusetts,East,2138,United States,Cambridge,Home Office,Harold Dahlen,HD-14785
8747,556,541,97,97,541,CA-2018-128076,556,2018-02-02 00:00:00,Standard Class,California,West,92105,United States,San Diego,Corporate,Bill Overfelt,BO-11350
8748,687,541,97,97,541,CA-2018-128076,687,2018-02-02 00:00:00,Standard Class,California,West,92105,United States,San Diego,Corporate,Bill Overfelt,BO-11350
8749,881,541,97,97,541,CA-2018-128076,881,2018-02-02 00:00:00,Standard Class,California,West,92105,United States,San Diego,Corporate,Bill Overfelt,BO-11350
8750,650,52,452,452,52,US-2016-163825,650,2016-06-16 00:00:00,First Class,New York,East,10009,United States,New York City,Consumer,Lena Creighton,LC-16885
8751,1334,52,452,452,52,US-2016-163825,1334,2016-06-16 00:00:00,First Class,New York,East,10009,United States,New York City,Consumer,Lena Creighton,LC-16885
8752,1464,150,624,624,150,CA-2017-105662,1464,2017-05-05 00:00:00,Standard Class,Florida,South,32303,United States,Tallahassee,Home Office,Rick Bensley,RB-19465
8753,173,150,624,624,150,CA-2017-105662,173,2017-05-05 00:00:00,Standard Class,Florida,South,32303,United States,Tallahassee,Home Office,Rick Bensley,RB-19465
8754,212,225,351,351,225,CA-2018-152198,212,2018-09-09 00:00:00,First Class,Ohio,East,43615,United States,Toledo,Consumer,Joy Daniels,JD-16015
8755,23,225,351,351,225,CA-2018-152198,23,2018-09-09 00:00:00,First Class,Ohio,East,43615,United States,Toledo,Consumer,Joy Daniels,JD-16015
8756,43,225,351,351,225,CA-2018-152198,43,2018-09-09 00:00:00,First Class,Ohio,East,43615,United States,Toledo,Consumer,Joy Daniels,JD-16015
8757,298,93,501,501,93,CA-2017-114307,298,2017-07-22 00:00:00,Standard Class,Maryland,East,21044,United States,Columbia,Corporate,Maureen Fritzler,MF-17665
8758,1818,93,501,501,93,CA-2017-114307,1818,2017-07-22 00:00:00,Standard Class,Maryland,East,21044,United States,Columbia,Corporate,Maureen Fritzler,MF-17665
8759,590,93,501,501,93,CA-2017-114307,590,2017-07-22 00:00:00,Standard Class,Maryland,East,21044,United States,Columbia,Corporate,Maureen Fritzler,MF-17665
8760,1638,93,501,501,93,CA-2017-114307,1638,2017-07-22 00:00:00,Standard Class,Maryland,East,21044,United States,Columbia,Corporate,Maureen Fritzler,MF-17665
8761,650,138,83,83,138,CA-2017-159891,650,2017-01-31 00:00:00,Standard Class,Georgia,South,30318,United States,Atlanta,Home Office,Ben Ferrer,BF-11170
8762,6,138,83,83,138,CA-2017-159891,6,2017-01-31 00:00:00,Standard Class,Georgia,South,30318,United States,Atlanta,Home Office,Ben Ferrer,BF-11170
8763,1319,598,290,290,598,CA-2017-112578,1319,2017-12-29 00:00:00,Standard Class,California,West,95823,United States,Sacramento,Consumer,Frank Olsen,FO-14305
8764,671,598,290,290,598,CA-2017-112578,671,2017-12-29 00:00:00,Standard Class,California,West,95823,United States,Sacramento,Consumer,Frank Olsen,FO-14305
8765,589,416,66,66,416,CA-2016-107083,589,2016-11-21 00:00:00,Standard Class,Texas,Central,76106,United States,Fort Worth,Corporate,Brenda Bowman,BB-11545
8766,1519,416,66,66,416,CA-2016-107083,1519,2016-11-21 00:00:00,Standard Class,Texas,Central,76106,United States,Fort Worth,Corporate,Brenda Bowman,BB-11545
8767,951,416,66,66,416,CA-2016-107083,951,2016-11-21 00:00:00,Standard Class,Texas,Central,76106,United States,Fort Worth,Corporate,Brenda Bowman,BB-11545
8768,406,416,66,66,416,CA-2016-107083,406,2016-11-21 00:00:00,Standard Class,Texas,Central,76106,United States,Fort Worth,Corporate,Brenda Bowman,BB-11545
8769,1115,222,337,337,222,CA-2016-151722,1115,2016-10-05 00:00:00,Standard Class,Ohio,East,43229,United States,Columbus,Consumer,Ivan Liston,IL-15100
8770,1038,458,605,605,458,CA-2017-151148,1038,2017-09-12 00:00:00,Same Day,Colorado,West,80027,United States,Louisville,Home Office,Philisse Overcash,PO-19180
8771,766,458,605,605,458,CA-2017-151148,766,2017-09-12 00:00:00,Same Day,Colorado,West,80027,United States,Louisville,Home Office,Philisse Overcash,PO-19180
8772,17,116,197,197,116,CA-2018-115882,17,2018-09-14 00:00:00,First Class,North Carolina,South,27604,United States,Raleigh,Corporate,Dorothy Badders,DB-13555
8773,1785,116,197,197,116,CA-2018-115882,1785,2018-09-14 00:00:00,First Class,North Carolina,South,27604,United States,Raleigh,Corporate,Dorothy Badders,DB-13555
8774,859,54,454,454,54,CA-2016-132276,859,2016-02-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Home Office,Lindsay Castell,LC-16960
8775,269,54,454,454,54,CA-2016-132276,269,2016-02-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Home Office,Lindsay Castell,LC-16960
8776,1123,346,535,535,346,CA-2017-163636,1123,2017-12-05 00:00:00,Second Class,Illinois,Central,60623,United States,Chicago,Home Office,Mike Pelletier,MP-18175
8777,736,426,246,246,426,CA-2017-102813,736,2017-07-02 00:00:00,First Class,Texas,Central,77340,United States,Huntsville,Corporate,Erin Ashbrook,EA-14035
8778,1802,426,246,246,426,CA-2017-102813,1802,2017-07-02 00:00:00,First Class,Texas,Central,77340,United States,Huntsville,Corporate,Erin Ashbrook,EA-14035
8779,379,54,100,100,54,CA-2018-135377,379,2018-12-13 00:00:00,Standard Class,New York,East,10024,United States,New York City,Corporate,Bart Pistole,BP-11095
8780,1299,605,94,94,605,CA-2016-165813,1299,2016-03-20 00:00:00,Second Class,Oregon,West,97301,United States,Salem,Consumer,Bryan Mills,BM-11785
8781,1236,423,164,164,423,CA-2016-133585,1236,2016-03-01 00:00:00,First Class,Texas,Central,77070,United States,Houston,Corporate,Craig Molinari,CM-12715
8782,170,423,164,164,423,CA-2016-133585,170,2016-03-01 00:00:00,First Class,Texas,Central,77070,United States,Houston,Corporate,Craig Molinari,CM-12715
8783,249,472,353,353,472,CA-2017-116911,249,2017-09-15 00:00:00,Standard Class,Idaho,West,83301,United States,Twin Falls,Corporate,Justin Deggeller,JD-16150
